timestamp,captcha_file,sent_string,method,conf_score,success,notes
2025-08-26 00:53:58,attempts\captcha_images\captcha_1756158832421.png,6288,tesseract+fullimage,0.0,True,
2025-08-26 00:54:05,attempts\captcha_images\captcha_1756158841365.png,7336,tesseract,53.0,True,
2025-08-26 00:54:14,attempts\captcha_images\captcha_1756158848352.png,4099,tesseract+fullimage,2.0,True,
2025-08-26 00:54:23,attempts\captcha_images\captcha_1756158857499.png,7204,tesseract+fullimage,32.0,True,
2025-08-26 00:54:32,attempts\captcha_images\captcha_1756158866634.png,9137,tesseract+fullimage,0.0,True,
2025-08-26 00:54:41,attempts\captcha_images\captcha_1756158875904.png,8036,tesseract+fullimage,13.0,True,
2025-08-26 00:54:51,attempts\captcha_images\captcha_1756158885077.png,8565,tesseract+fullimage,5.0,True,
2025-08-26 00:54:58,attempts\captcha_images\captcha_1756158894291.png,7188,tesseract,9.0,True,
2025-08-26 00:55:07,attempts\captcha_images\captcha_1756158901798.png,9798,tesseract+fullimage,0.0,True,
2025-08-26 00:55:16,attempts\captcha_images\captcha_1756158910815.png,9820,tesseract+fullimage,71.0,True,
2025-08-26 00:55:25,attempts\captcha_images\captcha_1756158919833.png,3202,tesseract+fullimage,0.0,True,
2025-08-26 00:55:34,attempts\captcha_images\captcha_1756158928668.png,930,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 00:55:44,attempts\captcha_images\captcha_1756158938516.png,5854,tesseract+fullimage,0.0,True,
2025-08-26 00:55:53,attempts\captcha_images\captcha_1756158947555.png,9219,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 00:56:04,attempts\captcha_images\captcha_1756158957735.png,8906,tesseract+fullimage,29.0,False,captcha_incorrect
2025-08-26 00:56:21,attempts\captcha_images\captcha_1756158974706.png,170,tesseract+fullimage,46.0,False,captcha_incorrect
2025-08-26 00:56:31,attempts\captcha_images\captcha_1756158985050.png,5006,tesseract+fullimage,0.0,True,
2025-08-26 00:56:40,attempts\captcha_images\captcha_1756158994493.png,7608,tesseract+fullimage,40.0,True,
2025-08-26 00:56:50,attempts\captcha_images\captcha_1756159003885.png,4923,tesseract+fullimage,0.0,True,
2025-08-26 00:57:00,attempts\captcha_images\captcha_1756159013826.png,4669,tesseract+fullimage,0.0,True,
2025-08-26 00:57:07,attempts\captcha_images\captcha_1756159023155.png,5929,tesseract,34.0,True,
2025-08-26 00:57:14,attempts\captcha_images\captcha_1756159030349.png,5598,tesseract,15.0,True,
2025-08-26 00:57:23,attempts\captcha_images\captcha_1756159037353.png,1425,tesseract+fullimage,48.0,True,
2025-08-26 00:57:32,attempts\captcha_images\captcha_1756159046621.png,4342,tesseract+fullimage,73.0,True,
2025-08-26 00:57:41,attempts\captcha_images\captcha_1756159055630.png,9284,tesseract+fullimage,19.0,False,captcha_incorrect
2025-08-26 00:57:52,attempts\captcha_images\captcha_1756159065802.png,6479,tesseract+fullimage,42.0,False,captcha_incorrect
2025-08-26 00:58:00,attempts\captcha_images\captcha_1756159076043.png,7789,tesseract,45.0,True,
2025-08-26 00:58:09,attempts\captcha_images\captcha_1756159083490.png,9093,tesseract+fullimage,0.0,True,
2025-08-26 00:58:16,attempts\captcha_images\captcha_1756159092850.png,7583,tesseract,19.0,True,
2025-08-26 00:58:24,attempts\captcha_images\captcha_1756159099857.png,76,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 00:58:34,attempts\captcha_images\captcha_1756159108359.png,2220,tesseract+fullimage,58.0,True,
2025-08-26 00:58:43,attempts\captcha_images\captcha_1756159117850.png,9584,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 00:58:54,attempts\captcha_images\captcha_1756159127598.png,9197,tesseract+fullimage,0.0,True,
2025-08-26 00:59:03,attempts\captcha_images\captcha_1756159137223.png,118,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 00:59:13,attempts\captcha_images\captcha_1756159146981.png,9965,tesseract+fullimage,21.0,True,
2025-08-26 00:59:22,attempts\captcha_images\captcha_1756159156686.png,2006,tesseract+fullimage,13.0,False,captcha_incorrect
2025-08-26 00:59:32,attempts\captcha_images\captcha_1756159166712.png,4598,tesseract+fullimage,2.0,True,
2025-08-26 00:59:41,attempts\captcha_images\captcha_1756159175653.png,1473,tesseract+fullimage,36.0,True,
2025-08-26 00:59:51,attempts\captcha_images\captcha_1756159184935.png,2660,tesseract+fullimage,17.0,False,captcha_incorrect
2025-08-26 01:00:01,attempts\captcha_images\captcha_1756159195160.png,4169,tesseract+fullimage,0.0,True,
2025-08-26 01:00:10,attempts\captcha_images\captcha_1756159204669.png,5056,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:00:21,attempts\captcha_images\captcha_1756159214700.png,3878,tesseract+fullimage,12.0,True,
2025-08-26 01:00:30,attempts\captcha_images\captcha_1756159224264.png,2465,tesseract+fullimage,28.0,False,captcha_incorrect
2025-08-26 01:00:40,attempts\captcha_images\captcha_1756159234173.png,3900,tesseract+fullimage,0.0,True,
2025-08-26 01:00:49,attempts\captcha_images\captcha_1756159243764.png,2022,tesseract+fullimage,42.0,False,captcha_incorrect
2025-08-26 01:01:00,attempts\captcha_images\captcha_1756159253647.png,299,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:01:10,attempts\captcha_images\captcha_1756159264099.png,8878,tesseract+fullimage,0.0,True,
2025-08-26 01:01:19,attempts\captcha_images\captcha_1756159273670.png,2492,tesseract+fullimage,0.0,True,
2025-08-26 01:01:29,attempts\captcha_images\captcha_1756159283059.png,9585,tesseract+fullimage,50.0,True,
2025-08-26 01:01:38,attempts\captcha_images\captcha_1756159292216.png,8608,tesseract+fullimage,0.0,True,
2025-08-26 01:01:47,attempts\captcha_images\captcha_1756159301493.png,2766,tesseract+fullimage,36.0,False,captcha_incorrect
2025-08-26 01:01:57,attempts\captcha_images\captcha_1756159311448.png,2636,tesseract+fullimage,0.0,True,
2025-08-26 01:02:06,attempts\captcha_images\captcha_1756159320981.png,8338,tesseract+fullimage,48.0,True,
2025-08-26 01:02:15,attempts\captcha_images\captcha_1756159329688.png,4378,tesseract+fullimage,44.0,True,
2025-08-26 01:02:24,attempts\captcha_images\captcha_1756159338788.png,4280,tesseract+fullimage,19.0,True,
2025-08-26 01:02:34,attempts\captcha_images\captcha_1756159348053.png,740,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:02:44,attempts\captcha_images\captcha_1756159357821.png,6832,tesseract+fullimage,15.0,True,
2025-08-26 01:02:53,attempts\captcha_images\captcha_1756159367488.png,2767,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:03:04,attempts\captcha_images\captcha_1756159377540.png,4619,tesseract+fullimage,20.0,True,
2025-08-26 01:03:13,attempts\captcha_images\captcha_1756159387234.png,4156,tesseract+fullimage,46.0,True,
2025-08-26 01:03:20,attempts\captcha_images\captcha_1756159396574.png,7318,tesseract,0.0,True,
2025-08-26 01:03:30,attempts\captcha_images\captcha_1756159403893.png,4016,tesseract+fullimage,53.0,False,captcha_incorrect
2025-08-26 01:03:40,attempts\captcha_images\captcha_1756159414007.png,4153,tesseract+fullimage,34.0,False,captcha_incorrect
2025-08-26 01:03:51,attempts\captcha_images\captcha_1756159424466.png,8684,tesseract+fullimage,0.0,True,
2025-08-26 01:04:00,attempts\captcha_images\captcha_1756159435057.png,8537,tesseract+fullimage,0.0,True,
2025-08-26 01:04:09,attempts\captcha_images\captcha_1756159444107.png,1111,tesseract,66.0,False,captcha_incorrect
2025-08-26 01:04:19,attempts\captcha_images\captcha_1756159453499.png,7416,tesseract+fullimage,0.0,True,
2025-08-26 01:04:29,attempts\captcha_images\captcha_1756159462972.png,3802,tesseract+fullimage,0.0,True,
2025-08-26 01:04:38,attempts\captcha_images\captcha_1756159472557.png,2340,tesseract+fullimage,49.0,True,
2025-08-26 01:04:47,attempts\captcha_images\captcha_1756159481720.png,1849,tesseract+fullimage,43.0,False,captcha_incorrect
2025-08-26 01:04:58,attempts\captcha_images\captcha_1756159491828.png,7090,tesseract+fullimage,74.0,True,
2025-08-26 01:05:08,attempts\captcha_images\captcha_1756159501760.png,4347,tesseract+fullimage,42.0,False,captcha_incorrect
2025-08-26 01:05:17,attempts\captcha_images\captcha_1756159512652.png,7993,tesseract,49.0,True,
2025-08-26 01:05:24,attempts\captcha_images\captcha_1756159520483.png,5526,tesseract,0.0,False,captcha_incorrect
2025-08-26 01:05:34,attempts\captcha_images\captcha_1756159528497.png,7440,tesseract+fullimage,17.0,True,
2025-08-26 01:05:44,attempts\captcha_images\captcha_1756159537712.png,6614,tesseract+fullimage,28.0,False,captcha_incorrect
2025-08-26 01:05:54,attempts\captcha_images\captcha_1756159547994.png,4289,tesseract+fullimage,0.0,True,
2025-08-26 01:06:03,attempts\captcha_images\captcha_1756159557285.png,1074,tesseract+fullimage,0.0,True,
2025-08-26 01:06:12,attempts\captcha_images\captcha_1756159566881.png,3299,tesseract+fullimage,0.0,True,
2025-08-26 01:06:21,attempts\captcha_images\captcha_1756159575712.png,7462,tesseract+fullimage,0.0,True,
2025-08-26 01:06:30,attempts\captcha_images\captcha_1756159585023.png,8844,tesseract+fullimage,2.0,False,captcha_incorrect
2025-08-26 01:06:41,attempts\captcha_images\captcha_1756159594969.png,8210,tesseract+fullimage,56.0,True,
2025-08-26 01:06:50,attempts\captcha_images\captcha_1756159604724.png,5853,tesseract+fullimage,0.0,True,
2025-08-26 01:06:59,attempts\captcha_images\captcha_1756159613680.png,8747,tesseract+fullimage,0.0,True,
2025-08-26 01:07:06,attempts\captcha_images\captcha_1756159622906.png,7998,tesseract,7.0,True,
2025-08-26 01:07:16,attempts\captcha_images\captcha_1756159629983.png,894,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:07:26,attempts\captcha_images\captcha_1756159639919.png,4948,tesseract+fullimage,25.0,True,
2025-08-26 01:07:35,attempts\captcha_images\captcha_1756159649390.png,4375,tesseract+fullimage,49.0,True,
2025-08-26 01:07:44,attempts\captcha_images\captcha_1756159658413.png,2888,tesseract+fullimage,0.0,True,
2025-08-26 01:07:53,attempts\captcha_images\captcha_1756159667443.png,2148,tesseract+fullimage,0.0,True,
2025-08-26 01:08:02,attempts\captcha_images\captcha_1756159676392.png,228,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:08:12,attempts\captcha_images\captcha_1756159686092.png,4632,tesseract+fullimage,37.0,True,
2025-08-26 01:08:21,attempts\captcha_images\captcha_1756159695553.png,3913,tesseract+fullimage,19.0,True,
2025-08-26 01:08:30,attempts\captcha_images\captcha_1756159704831.png,2366,tesseract+fullimage,6.0,False,captcha_incorrect
2025-08-26 01:08:41,attempts\captcha_images\captcha_1756159714953.png,4142,tesseract+fullimage,49.0,False,captcha_incorrect
2025-08-26 01:08:51,attempts\captcha_images\captcha_1756159725108.png,2444,tesseract+fullimage,17.0,True,
2025-08-26 01:09:00,attempts\captcha_images\captcha_1756159734501.png,4412,tesseract+fullimage,77.0,True,
2025-08-26 01:09:09,attempts\captcha_images\captcha_1756159743716.png,9097,tesseract+fullimage,0.0,True,
2025-08-26 01:09:18,attempts\captcha_images\captcha_1756159752886.png,2683,tesseract+fullimage,15.0,True,
2025-08-26 01:09:27,attempts\captcha_images\captcha_1756159761532.png,9213,tesseract+fullimage,41.0,True,
2025-08-26 01:09:36,attempts\captcha_images\captcha_1756159770579.png,4369,tesseract+fullimage,0.0,True,
2025-08-26 01:09:45,attempts\captcha_images\captcha_1756159779598.png,5548,tesseract+fullimage,27.0,True,
2025-08-26 01:09:54,attempts\captcha_images\captcha_1756159788620.png,6613,tesseract+fullimage,59.0,True,
2025-08-26 01:10:03,attempts\captcha_images\captcha_1756159797840.png,8294,tesseract+fullimage,26.0,True,
2025-08-26 01:10:13,attempts\captcha_images\captcha_1756159807072.png,1308,tesseract+fullimage,14.0,False,captcha_incorrect
2025-08-26 01:10:23,attempts\captcha_images\captcha_1756159817171.png,8459,tesseract+fullimage,0.0,True,
2025-08-26 01:10:32,attempts\captcha_images\captcha_1756159826554.png,9373,tesseract+fullimage,16.0,True,
2025-08-26 01:10:41,attempts\captcha_images\captcha_1756159835688.png,1962,tesseract+fullimage,8.0,True,
2025-08-26 01:10:50,attempts\captcha_images\captcha_1756159844616.png,4102,tesseract+fullimage,10.0,False,captcha_incorrect
2025-08-26 01:11:00,attempts\captcha_images\captcha_1756159854421.png,5494,tesseract+fullimage,6.0,True,
2025-08-26 01:11:09,attempts\captcha_images\captcha_1756159863666.png,2088,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:11:17,attempts\captcha_images\captcha_1756159873694.png,3586,tesseract,15.0,False,captcha_incorrect
2025-08-26 01:11:27,attempts\captcha_images\captcha_1756159881568.png,148,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:11:37,attempts\captcha_images\captcha_1756159891765.png,7246,tesseract+fullimage,34.0,True,
2025-08-26 01:11:46,attempts\captcha_images\captcha_1756159900962.png,8000,tesseract+fullimage,7.0,True,
2025-08-26 01:11:56,attempts\captcha_images\captcha_1756159909911.png,3076,tesseract+fullimage,36.0,True,
2025-08-26 01:12:03,attempts\captcha_images\captcha_1756159919080.png,725,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:12:11,attempts\captcha_images\captcha_1756159927538.png,7795,tesseract,25.0,False,captcha_incorrect
2025-08-26 01:12:22,attempts\captcha_images\captcha_1756159935620.png,8813,tesseract+fullimage,57.0,True,
2025-08-26 01:12:31,attempts\captcha_images\captcha_1756159945113.png,1004,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:12:41,attempts\captcha_images\captcha_1756159954881.png,2585,tesseract+fullimage,40.0,True,
2025-08-26 01:12:50,attempts\captcha_images\captcha_1756159964391.png,4410,tesseract+fullimage,44.0,False,captcha_incorrect
2025-08-26 01:13:00,attempts\captcha_images\captcha_1756159974028.png,2784,tesseract+fullimage,40.0,True,
2025-08-26 01:13:09,attempts\captcha_images\captcha_1756159983581.png,8792,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:13:17,attempts\captcha_images\captcha_1756159993547.png,7778,tesseract,47.0,True,
2025-08-26 01:13:24,attempts\captcha_images\captcha_1756160000436.png,5093,tesseract,0.0,True,
2025-08-26 01:13:33,attempts\captcha_images\captcha_1756160007503.png,7748,tesseract+fullimage,0.0,True,
2025-08-26 01:13:40,attempts\captcha_images\captcha_1756160016481.png,525,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:13:50,attempts\captcha_images\captcha_1756160024601.png,4905,tesseract+fullimage,32.0,True,
2025-08-26 01:13:59,attempts\captcha_images\captcha_1756160033847.png,2007,tesseract+fullimage,33.0,False,captcha_incorrect
2025-08-26 01:14:10,attempts\captcha_images\captcha_1756160044039.png,9107,tesseract+fullimage,0.0,True,
2025-08-26 01:14:19,attempts\captcha_images\captcha_1756160053221.png,8182,tesseract+fullimage,46.0,True,
2025-08-26 01:14:26,attempts\captcha_images\captcha_1756160062242.png,5554,tesseract,0.0,True,
2025-08-26 01:14:33,attempts\captcha_images\captcha_1756160069480.png,6519,tesseract,11.0,True,
2025-08-26 01:14:42,attempts\captcha_images\captcha_1756160076626.png,1437,tesseract+fullimage,0.0,True,
2025-08-26 01:14:51,attempts\captcha_images\captcha_1756160085686.png,1602,tesseract+fullimage,22.0,True,
2025-08-26 01:15:01,attempts\captcha_images\captcha_1756160094924.png,2023,tesseract+fullimage,55.0,True,
2025-08-26 01:15:10,attempts\captcha_images\captcha_1756160104130.png,5022,tesseract+fullimage,23.0,False,captcha_incorrect
2025-08-26 01:15:20,attempts\captcha_images\captcha_1756160114105.png,4974,tesseract+fullimage,19.0,True,
2025-08-26 01:15:29,attempts\captcha_images\captcha_1756160123670.png,7000,tesseract+fullimage,73.0,True,
2025-08-26 01:15:38,attempts\captcha_images\captcha_1756160132768.png,5824,tesseract+fullimage,0.0,True,
2025-08-26 01:15:47,attempts\captcha_images\captcha_1756160141775.png,5643,tesseract+fullimage,51.0,False,captcha_incorrect
2025-08-26 01:15:58,attempts\captcha_images\captcha_1756160151626.png,2206,tesseract+fullimage,61.0,False,captcha_incorrect
2025-08-26 01:16:08,attempts\captcha_images\captcha_1756160161836.png,9698,tesseract+fullimage,12.0,True,
2025-08-26 01:16:17,attempts\captcha_images\captcha_1756160171077.png,8182,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:16:27,attempts\captcha_images\captcha_1756160180997.png,5434,tesseract+fullimage,0.0,True,
2025-08-26 01:16:34,attempts\captcha_images\captcha_1756160190471.png,3857,tesseract,0.0,True,
2025-08-26 01:16:43,attempts\captcha_images\captcha_1756160197406.png,3502,tesseract+fullimage,0.0,True,
2025-08-26 01:16:52,attempts\captcha_images\captcha_1756160206587.png,7859,tesseract+fullimage,0.0,True,
2025-08-26 01:17:02,attempts\captcha_images\captcha_1756160215833.png,8438,tesseract+fullimage,51.0,True,
2025-08-26 01:17:11,attempts\captcha_images\captcha_1756160225090.png,6570,tesseract+fullimage,57.0,True,
2025-08-26 01:17:20,attempts\captcha_images\captcha_1756160234283.png,9737,tesseract+fullimage,0.0,True,
2025-08-26 01:17:27,attempts\captcha_images\captcha_1756160243317.png,6125,tesseract,62.0,True,
2025-08-26 01:17:36,attempts\captcha_images\captcha_1756160250475.png,1948,tesseract+fullimage,52.0,True,
2025-08-26 01:17:45,attempts\captcha_images\captcha_1756160259616.png,1075,tesseract+fullimage,48.0,True,
2025-08-26 01:17:52,attempts\captcha_images\captcha_1756160268901.png,7425,tesseract,34.0,False,captcha_incorrect
2025-08-26 01:18:00,attempts\captcha_images\captcha_1756160276670.png,3836,tesseract,11.0,True,
2025-08-26 01:18:09,attempts\captcha_images\captcha_1756160283895.png,2682,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:18:18,attempts\captcha_images\captcha_1756160293694.png,7979,tesseract,29.0,False,captcha_incorrect
2025-08-26 01:18:28,attempts\captcha_images\captcha_1756160302044.png,2724,tesseract+fullimage,16.0,True,
2025-08-26 01:18:37,attempts\captcha_images\captcha_1756160311255.png,8534,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:18:47,attempts\captcha_images\captcha_1756160321202.png,9590,tesseract+fullimage,0.0,True,
2025-08-26 01:18:54,attempts\captcha_images\captcha_1756160330700.png,3855,tesseract,48.0,False,captcha_incorrect
2025-08-26 01:19:05,attempts\captcha_images\captcha_1756160338667.png,1467,tesseract+fullimage,0.0,True,
2025-08-26 01:19:12,attempts\captcha_images\captcha_1756160348261.png,5472,tesseract,73.0,True,
2025-08-26 01:19:19,attempts\captcha_images\captcha_1756160355265.png,8133,tesseract,20.0,True,
2025-08-26 01:19:28,attempts\captcha_images\captcha_1756160362665.png,8478,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:19:38,attempts\captcha_images\captcha_1756160372430.png,3476,tesseract+fullimage,56.0,True,
2025-08-26 01:19:47,attempts\captcha_images\captcha_1756160381889.png,3079,tesseract+fullimage,48.0,True,
2025-08-26 01:19:57,attempts\captcha_images\captcha_1756160391016.png,3356,tesseract+fullimage,8.0,True,
2025-08-26 01:20:06,attempts\captcha_images\captcha_1756160400281.png,9010,tesseract+fullimage,0.0,True,
2025-08-26 01:20:15,attempts\captcha_images\captcha_1756160409442.png,6087,tesseract+fullimage,0.0,True,
2025-08-26 01:20:22,attempts\captcha_images\captcha_1756160418685.png,7544,tesseract,28.0,False,captcha_incorrect
2025-08-26 01:20:33,attempts\captcha_images\captcha_1756160426739.png,5986,tesseract+fullimage,46.0,False,captcha_incorrect
2025-08-26 01:20:43,attempts\captcha_images\captcha_1756160437095.png,1489,tesseract+fullimage,0.0,True,
2025-08-26 01:20:52,attempts\captcha_images\captcha_1756160446357.png,8260,tesseract+fullimage,0.0,True,
2025-08-26 01:20:59,attempts\captcha_images\captcha_1756160455308.png,3319,tesseract,0.0,True,
2025-08-26 01:21:07,attempts\captcha_images\captcha_1756160462253.png,4,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:21:17,attempts\captcha_images\captcha_1756160471627.png,1228,tesseract+fullimage,18.0,True,
2025-08-26 01:21:27,attempts\captcha_images\captcha_1756160481068.png,1853,tesseract+fullimage,0.0,True,
2025-08-26 01:21:36,attempts\captcha_images\captcha_1756160490347.png,1208,tesseract+fullimage,19.0,True,
2025-08-26 01:21:45,attempts\captcha_images\captcha_1756160499603.png,3438,tesseract+fullimage,46.0,True,
2025-08-26 01:21:54,attempts\captcha_images\captcha_1756160508601.png,8679,tesseract+fullimage,28.0,True,
2025-08-26 01:22:03,attempts\captcha_images\captcha_1756160517763.png,9262,tesseract+fullimage,30.0,True,
2025-08-26 01:22:13,attempts\captcha_images\captcha_1756160526840.png,1144,tesseract+fullimage,32.0,True,
2025-08-26 01:22:21,attempts\captcha_images\captcha_1756160536086.png,9102,tesseract+fullimage,0.0,True,
2025-08-26 01:22:31,attempts\captcha_images\captcha_1756160545058.png,1824,tesseract+fullimage,25.0,False,captcha_incorrect
2025-08-26 01:22:41,attempts\captcha_images\captcha_1756160555094.png,5514,tesseract+fullimage,0.0,True,
2025-08-26 01:22:50,attempts\captcha_images\captcha_1756160564262.png,421,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:23:00,attempts\captcha_images\captcha_1756160574156.png,2844,tesseract+fullimage,23.0,True,
2025-08-26 01:23:09,attempts\captcha_images\captcha_1756160583568.png,4925,tesseract+fullimage,20.0,False,captcha_incorrect
2025-08-26 01:23:18,attempts\captcha_images\captcha_1756160593707.png,5332,tesseract,33.0,True,
2025-08-26 01:23:26,attempts\captcha_images\captcha_1756160601094.png,8008,tesseract+fullimage,2.0,True,
2025-08-26 01:23:36,attempts\captcha_images\captcha_1756160610047.png,9580,tesseract+fullimage,5.0,True,
2025-08-26 01:23:45,attempts\captcha_images\captcha_1756160619349.png,2674,tesseract+fullimage,0.0,True,
2025-08-26 01:23:54,attempts\captcha_images\captcha_1756160628520.png,201,tesseract+fullimage,10.0,False,captcha_incorrect
2025-08-26 01:24:04,attempts\captcha_images\captcha_1756160638436.png,9505,tesseract+fullimage,10.0,False,captcha_incorrect
2025-08-26 01:24:14,attempts\captcha_images\captcha_1756160648514.png,9944,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:24:25,attempts\captcha_images\captcha_1756160658693.png,4033,tesseract+fullimage,1.0,True,
2025-08-26 01:24:34,attempts\captcha_images\captcha_1756160668184.png,7542,tesseract+fullimage,50.0,True,
2025-08-26 01:24:43,attempts\captcha_images\captcha_1756160677406.png,7008,tesseract+fullimage,0.0,True,
2025-08-26 01:24:50,attempts\captcha_images\captcha_1756160686675.png,736,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:25:01,attempts\captcha_images\captcha_1756160694953.png,2856,tesseract+fullimage,13.0,True,
2025-08-26 01:25:08,attempts\captcha_images\captcha_1756160704581.png,3853,tesseract,0.0,True,
2025-08-26 01:25:17,attempts\captcha_images\captcha_1756160711437.png,1606,tesseract+fullimage,41.0,True,
2025-08-26 01:25:26,attempts\captcha_images\captcha_1756160720765.png,7180,tesseract+fullimage,51.0,True,
2025-08-26 01:25:36,attempts\captcha_images\captcha_1756160730023.png,8049,tesseract+fullimage,30.0,True,
2025-08-26 01:25:45,attempts\captcha_images\captcha_1756160739385.png,1683,tesseract+fullimage,43.0,True,
2025-08-26 01:25:56,attempts\captcha_images\captcha_1756160748687.png,2582,tesseract+fullimage,34.0,True,
2025-08-26 01:26:05,attempts\captcha_images\captcha_1756160759110.png,8492,tesseract+fullimage,12.0,True,
2025-08-26 01:26:14,attempts\captcha_images\captcha_1756160768383.png,5782,tesseract+fullimage,65.0,True,
2025-08-26 01:26:23,attempts\captcha_images\captcha_1756160777447.png,7294,tesseract+fullimage,24.0,True,
2025-08-26 01:26:30,attempts\captcha_images\captcha_1756160786772.png,3852,tesseract,47.0,True,
2025-08-26 01:26:39,attempts\captcha_images\captcha_1756160793890.png,6540,tesseract+fullimage,40.0,True,
2025-08-26 01:26:49,attempts\captcha_images\captcha_1756160802714.png,8504,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:26:59,attempts\captcha_images\captcha_1756160812717.png,1878,tesseract+fullimage,7.0,True,
2025-08-26 01:27:08,attempts\captcha_images\captcha_1756160822200.png,4247,tesseract+fullimage,14.0,True,
2025-08-26 01:27:17,attempts\captcha_images\captcha_1756160831149.png,5854,tesseract+fullimage,0.0,True,
2025-08-26 01:27:23,attempts\captcha_images\captcha_1756160840100.png,3318,tesseract,0.0,True,
2025-08-26 01:27:32,attempts\captcha_images\captcha_1756160847040.png,1954,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:27:43,attempts\captcha_images\captcha_1756160856853.png,4058,tesseract+fullimage,0.0,True,
2025-08-26 01:27:52,attempts\captcha_images\captcha_1756160866642.png,762,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:28:02,attempts\captcha_images\captcha_1756160876389.png,4582,tesseract+fullimage,61.0,True,
2025-08-26 01:28:12,attempts\captcha_images\captcha_1756160885813.png,2026,tesseract+fullimage,43.0,True,
2025-08-26 01:28:22,attempts\captcha_images\captcha_1756160895481.png,8901,tesseract+fullimage,0.0,True,
2025-08-26 01:28:31,attempts\captcha_images\captcha_1756160905136.png,9889,tesseract+fullimage,0.0,True,
2025-08-26 01:28:40,attempts\captcha_images\captcha_1756160914353.png,1355,tesseract+fullimage,43.0,False,captcha_incorrect
2025-08-26 01:28:50,attempts\captcha_images\captcha_1756160924315.png,3316,tesseract+fullimage,0.0,True,
2025-08-26 01:28:59,attempts\captcha_images\captcha_1756160933940.png,6494,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:29:08,attempts\captcha_images\captcha_1756160944050.png,7595,tesseract,27.0,True,
2025-08-26 01:29:17,attempts\captcha_images\captcha_1756160951497.png,6402,tesseract+fullimage,26.0,True,
2025-08-26 01:29:26,attempts\captcha_images\captcha_1756160960467.png,2464,tesseract+fullimage,15.0,True,
2025-08-26 01:29:33,attempts\captcha_images\captcha_1756160969441.png,7185,tesseract,33.0,False,captcha_incorrect
2025-08-26 01:29:43,attempts\captcha_images\captcha_1756160977474.png,2082,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:29:54,attempts\captcha_images\captcha_1756160987790.png,656,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:30:04,attempts\captcha_images\captcha_1756160998043.png,8474,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:30:15,attempts\captcha_images\captcha_1756161009882.png,7413,tesseract+fullimage,48.0,True,
2025-08-26 01:30:27,attempts\captcha_images\captcha_1756161019077.png,3263,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:30:35,attempts\captcha_images\captcha_1756161031038.png,6537,tesseract,0.0,True,
2025-08-26 01:30:44,attempts\captcha_images\captcha_1756161038521.png,4162,tesseract+fullimage,83.0,True,
2025-08-26 01:30:53,attempts\captcha_images\captcha_1756161047693.png,4129,tesseract+fullimage,64.0,False,captcha_incorrect
2025-08-26 01:31:04,attempts\captcha_images\captcha_1756161057563.png,9307,tesseract+fullimage,50.0,True,
2025-08-26 01:31:12,attempts\captcha_images\captcha_1756161066904.png,282,tesseract+fullimage,0.0,False,captcha_incorrect
2025-08-26 01:31:23,attempts\captcha_images\captcha_1756161076679.png,8022,tesseract+fullimage,33.0,True,
2025-08-26 01:31:32,attempts\captcha_images\captcha_1756161086212.png,2164,tesseract+fullimage,34.0,False,captcha_incorrect
2025-08-26 01:31:42,attempts\captcha_images\captcha_1756161096018.png,4690,tesseract+fullimage,28.0,True,
